,Predvidena ocena
Grave of the Fireflies (Hotaru no haka) (1988),1.5878029122693413
"Living Daylights, The (1987)",1.5878029122693413
"Goofy Movie, A (1995)",1.584573652056738
Half Baked (1998),1.5838390665429907
Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),1.5832708561240354
50 First Dates (2004),1.5830147684705154
Everything Is Illuminated (2005),1.5823768890816996
"Jungle Book, The (1994)",1.5821508066812986
Bad Boys (1995),1.581169514430479
Gamer (2009),1.5795205240189654
Clean Slate (1994),1.5794352837900567
"Illusionist, The (2006)",1.5787640768060538
"Thing from Another World, The (1951)",1.5779006417124948
Green Lantern: First Flight (2009),1.5779006417124948
Deepwater Horizon (2016),1.5779006417124948
Final Flight of the Osiris (2003),1.5779006417124948
"Ghost Writer, The (2010)",1.5779006417124948
War Dogs (2016),1.5779006417124948
Seven Psychopaths (2012),1.5770453674595573
Mission: Impossible II (2000),1.5765746899178665
Apocalypto (2006),1.5758339919490043
Rushmore (1998),1.5734731209749262
Transporter 2 (2005),1.5727482627148024
Kingdom of Heaven (2005),1.5701195630155576
"Outsiders, The (1983)",1.5692948764962793
Private Benjamin (1980),1.5688500441391826
"Purge: Anarchy, The (2014)",1.568777816189213
Hostel: Part II (2007),1.5685216947898148
Step Brothers (2008),1.5664723511781995
Total Recall (2012),1.565589781420033
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",1.564742280744161
"Fast & Furious (Fast and the Furious 4, The) (2009)",1.564722013978451
Blood Diamond (2006),1.5640438339102671
Kung Pow: Enter the Fist (2002),1.5614746073360812
"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",1.5612044516446135
Fantastic Four: Rise of the Silver Surfer (2007),1.559725069248519
Room (2015),1.5596795020992695
"Professional, The (Le professionnel) (1981)",1.5590239111558089
Midnight Express (1978),1.5590239111558089
"Trip, The (2002)",1.5590239111558089
Stoked: The Rise and Fall of Gator (2002),1.5590239111558089
Why We Fight (2005),1.5590239111558089
Persona (1966),1.5590239111558089
"Natural, The (1984)",1.5586004340674888
Pee-wee's Big Adventure (1985),1.557515556763426
Shanghai Noon (2000),1.5563267583533724
RoboCop 2 (1990),1.5562144552823156
Red Eye (2005),1.5540596065861234
Fracture (2007),1.5533849228226535
Captain Phillips (2013),1.5533849228226535
F/X (1986),1.5529197624923947
Bob Roberts (1992),1.5529197624923947
Hostage (2005),1.552818637434826
Double Team (1997),1.5525456281633077
"Parent Trap, The (1998)",1.552170806503783
"Mexican, The (2001)",1.552170806503783
Freddy vs. Jason (2003),1.5518591020179355
Live and Let Die (1973),1.5514576786329695
Stir of Echoes (1999),1.5514576786329695
Team America: World Police (2004),1.5507953582511904
Easy A (2010),1.5505710283031289
"General's Daughter, The (1999)",1.5505029698392352
Grindhouse (2007),1.5502051951419857
Ladyhawke (1985),1.5490957299809336
Steamboy (Suchîmubôi) (2004),1.5490957299809336
Tucker: The Man and His Dream (1988),1.5490957299809336
Road Trip (2000),1.5486204623497304
Into the Wild (2007),1.5486204623497304
Jackass: The Movie (2002),1.5456931743531248
Futurama: Bender's Game (2008),1.5456931743531248
Arachnophobia (1990),1.544602673505124
After the Thin Man (1936),1.5437845357614006
Virtuosity (1995),1.5422685359469366
Crank: High Voltage (2009),1.539039849352544
"Village, The (2004)",1.538347478961846
Halloween II (2009),1.5382882060286087
Knowing (2009),1.5377617357078899
Madagascar (2005),1.537025451622256
Patch Adams (1998),1.5362694456001582
Once Upon a Time in Mexico (2003),1.5358730858312388
Dirty Work (1998),1.5339522308034215
Pocahontas (1995),1.5336811486597945
Suicide Squad (2016),1.5332281625284832
Shadow of the Vampire (2000),1.5324901469439962
Tenacious D in The Pick of Destiny (2006),1.5324901469439962
"A-Team, The (2010)",1.5319153375909556
Welcome to the Dollhouse (1995),1.5318238884514652
Bicentennial Man (1999),1.531096428370861
Lucy (2014),1.5305864400399503
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",1.5305864400399503
[REC]³ 3 Génesis (2012),1.5305864400399503
Around the World in 80 Days (2004),1.5305864400399503
Vertical Limit (2000),1.5305864400399503
"Manchurian Candidate, The (2004)",1.5305864400399503
Black Sheep (2006),1.5305864400399503
Sin City: A Dame to Kill For (2014),1.5305864400399503
Final Fantasy: The Spirits Within (2001),1.5298080418398505
Dragonheart (1996),1.5297581255742592
Jacob's Ladder (1990),1.5288549272038778
Bambi (1942),1.528828455286306
Big Daddy (1999),1.5280476187380134
Adventureland (2009),1.5244627927177241
Grease (1978),1.5243685855208795
Family Guy Presents Stewie Griffin: The Untold Story (2005),1.5221908063262672
Rent (2005),1.5210176827228599
Stonewall (2015),1.5194105917761385
Guardians (2016),1.5194105917761385
"Mummy Returns, The (2001)",1.5192879993494728
"Wolverine, The (2013)",1.5187950717952252
Joe Dirt (2001),1.5186733758876174
Ronin (1998),1.5183526418980122
"Secret Life of Walter Mitty, The (2013)",1.5181271404627095
Meet the Fockers (2004),1.5179710214923021
Strange Days (1995),1.5169402658987405
Rush Hour 2 (2001),1.5166142118435104
Under Siege 2: Dark Territory (1995),1.516580334258066
Mr. Deeds (2002),1.5151682239010438
"Amazing Spider-Man, The (2012)",1.514735283603229
Alien: Covenant (2017),1.5144161690182956
"Exorcism of Emily Rose, The (2005)",1.5141798398894368
Dave (1993),1.512556838733305
Judgment Night (1993),1.5118578920369088
Drop Zone (1994),1.5118578920369088
Falling Down (1993),1.5118578920369088
"Perfect World, A (1993)",1.5118578920369088
Romancing the Stone (1984),1.5116568566870907
Waiting... (2005),1.5115873405601048
RoboCop 3 (1993),1.5092131774694817
Jurassic World (2015),1.5091220685293094
Phone Booth (2002),1.507980517851367
Bring It On (2000),1.5073974313429597
"Maze Runner, The (2014)",1.50704422227019
Resident Evil (2002),1.506208990238957
Charlie's Angels (2000),1.5058224796261914
About Schmidt (2002),1.5049773107294373
Aladdin and the King of Thieves (1996),1.5037372384896117
Up in the Air (2009),1.5033624660263365
Date Night (2010),1.5026419836470706
"Rescuers Down Under, The (1990)",1.5026419836470706
European Vacation (aka National Lampoon's European Vacation) (1985),1.502298120505309
Lost in Space (1998),1.5019605034462946
Prince of Persia: The Sands of Time (2010),1.5008360366458837
Evolution (2001),1.5006426975412603
Glengarry Glen Ross (1992),1.5000000000000004
"Horse Whisperer, The (1998)",1.5000000000000004
Kiss the Girls (1997),1.5000000000000004
"Secret Garden, The (1993)",1.5000000000000004
Far and Away (1992),1.5000000000000004
"Joy Luck Club, The (1993)",1.5000000000000004
"Cool, Dry Place, A (1998)",1.5000000000000004
"Way We Were, The (1973)",1.5000000000000004
Sinbad and the Eye of the Tiger (1977),1.5000000000000004
Mr. Mom (1983),1.5000000000000004
Network (1976),1.5000000000000004
Steel Magnolias (1989),1.5000000000000004
Mighty Joe Young (1949),1.5000000000000004
Nobody's Fool (1994),1.5000000000000004
Missing in Action (1984),1.5000000000000004
"Preacher's Wife, The (1996)",1.5000000000000004
"Prince of Tides, The (1991)",1.5000000000000004
At First Sight (1999),1.5000000000000004
"Man Without a Face, The (1993)",1.5000000000000004
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",1.4983824221100557
Withnail & I (1987),1.4972328628379625
"Bourne Legacy, The (2012)",1.4960492984369334
Screamers (1995),1.4958328446337794
Back to School (1986),1.4890089521076078
Super Size Me (2004),1.487614021678053
Secret Window (2004),1.485609292444187
Ghost Ship (2002),1.4854314905549688
Heartbreakers (2001),1.4851759452714517
Robin Hood: Prince of Thieves (1991),1.4834087878759992
I Now Pronounce You Chuck and Larry (2007),1.479496477775924
Miss Congeniality (2000),1.478084913697584
Final Destination 2 (2003),1.4778212285061965
Repo Men (2010),1.4767461020017327
Hocus Pocus (1993),1.4767461020017327
Pokémon: The First Movie (1998),1.4767461020017327
Firewall (2006),1.4767461020017327
Bride of Chucky (Child's Play 4) (1998),1.4767461020017327
Taking Lives (2004),1.4767461020017327
Tremors 3: Back to Perfection (2001),1.4767209762221025
Dennis the Menace (1993),1.4754270114216648
Blank Check (1994),1.4754270114216648
Ender's Game (2013),1.4736558711657957
All Dogs Go to Heaven 2 (1996),1.4734453451494507
Eight Legged Freaks (2002),1.4734453451494507
One Hour Photo (2002),1.473211831395751
Ghost in the Shell 2.0 (2008),1.4719428205859981
"Wind Rises, The (Kaze tachinu) (2013)",1.4719428205859981
Submarine (2010),1.4719428205859981
Get Him to the Greek (2010),1.4719428205859981
We Need to Talk About Kevin (2011),1.4719428205859981
Stalker (1979),1.4719428205859981
"Great Beauty, The (Grande Bellezza, La) (2013)",1.4719428205859981
Whiplash (2014),1.4719428205859981
Little Big Man (1970),1.4718442513442056
Home Alone 2: Lost in New York (1992),1.4714242234890205
Next (2007),1.4694269658592893
Click (2006),1.468784305888737
Heaven Can Wait (1978),1.4684799543835783
Singles (1992),1.4684799543835783
"Man with Two Brains, The (1983)",1.4684799543835783
Dead Men Don't Wear Plaid (1982),1.4684799543835783
"Knight's Tale, A (2001)",1.4679980545991005
"Apple Dumpling Gang, The (1975)",1.4677932395614077
Four Weddings and a Funeral (1994),1.46766441368094
Bedazzled (2000),1.4665054089998892
Life Stinks (1991),1.466033332275663
Ice Castles (1978),1.466033332275663
Next of Kin (1989),1.466033332275663
Braddock: Missing in Action III (1988),1.466033332275663
Tommy Boy (1995),1.464649550029104
Peter Pan (1953),1.4638145788101171
The Hunger Games (2012),1.4624282164207416
Meatballs Part II (1984),1.4623420795427187
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",1.461954454993257
Spectre (2015),1.461700336240965
Death Race (2008),1.4607870735423287
Entrapment (1999),1.4592041358231305
Prometheus (2012),1.458475026450564
Mr. Nice Guy (Yat goh ho yan) (1997),1.4564230368170672
This Is the End (2013),1.4545407292002697
Shaft (2000),1.4521158678673192
Striptease (1996),1.4516188262240608
Beethoven (1992),1.4507909971529647
"Karate Kid, Part II, The (1986)",1.4506820669073022
Hellbound: Hellraiser II (1988),1.4503031389222074
Pretty Woman (1990),1.4483563180772212
V/H/S (2012),1.44756261396536
You Don't Mess with the Zohan (2008),1.4473292183217255
Timecop (1994),1.4467063843341998
Godzilla (2014),1.446218392871687
Fantastic Four (2005),1.4460435573940305
Cowboys & Aliens (2011),1.4454952086676047
Free Willy (1993),1.4451806565000924
Jumper (2008),1.4445937469739856
Spider-Man 3 (2007),1.444101289276598
Punisher: War Zone (2008),1.4440223208774037
Hart's War (2002),1.4433756729740643
Almost Heroes (1998),1.4433756729740643
Envy (2004),1.4433756729740643
Big Top Pee-Wee (1988),1.4433756729740643
Revenge of the Nerds II: Nerds in Paradise (1987),1.4433756729740643
Miracle on 34th Street (1947),1.4433756729740643
Porky's (1982),1.4394084154081188
Ghost Rider (2007),1.4383011283198772
Serial Mom (1994),1.437847594959208
Pearl Harbor (2001),1.4374972788591953
Christine (1983),1.4374849578023305
Ernest Scared Stupid (1991),1.436804100699263
Kingsman: The Golden Circle (2017),1.435948428050567
Detroit Rock City (1999),1.4356660012021063
28 Days (2000),1.434100374114249
"Commitments, The (1991)",1.4332001127219818
Machete (2010),1.4330010342975377
Pet Sematary (1989),1.43251186042922
Romeo Must Die (2000),1.4316156274949923
"Food, Inc. (2008)",1.4313356072332342
Beerfest (2006),1.4313356072332342
Wristcutters: A Love Story (2006),1.4313356072332342
Jackass Number Two (2006),1.4313356072332342
Sicko (2007),1.4313356072332342
Pirates of the Caribbean: At World's End (2007),1.4303195343961599
"Santa Clause, The (1994)",1.4289093153281491
Dinotopia (2002),1.4288690166235207
Dinner for Schmucks (2010),1.4288690166235207
Land of the Lost (2009),1.4288690166235207
"Inbetweeners 2, The (2014)",1.4288690166235207
Bee Movie (2007),1.4288690166235207
"Librarian: Quest for the Spear, The (2004)",1.4288690166235207
"Campaign, The (2012)",1.4288690166235207
G.I. Joe: Retaliation (2013),1.4288690166235207
Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),1.4288690166235207
Free Willy 2: The Adventure Home (1995),1.4288690166235207
"Librarian: Return to King Solomon's Mines, The (2006)",1.4288690166235207
Johnny English Reborn (2011),1.4288690166235207
Seventh Son (2014),1.4288690166235207
Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),1.4288690166235207
Mars Needs Moms (2011),1.4288690166235207
"Ugly Truth, The (2009)",1.4288690166235207
Paul Blart: Mall Cop 2 (2015),1.4288690166235207
"Karate Kid, The (2010)",1.4288690166235207
Season of the Witch (2011),1.4288690166235207
Fantasia 2000 (1999),1.4288690166235207
Race to Witch Mountain (2009),1.4288690166235207
Wyrmwood (2015),1.4288690166235207
"Inbetweeners Movie, The (2011)",1.4288690166235207
Jason Bourne (2016),1.4261885985353684
Private Parts (1997),1.4257027393812323
Highlander: Endgame (Highlander IV) (2000),1.425670263990523
"Wedding Singer, The (1998)",1.4252362470440432
Starsky & Hutch (2004),1.425216447569209
EDtv (1999),1.4248948389222853
Bloodmoon (1997),1.4239055131290876
Cars 2 (2011),1.4239055131290876
Vacation (2015),1.4239055131290876
"Sweetest Thing, The (2002)",1.4239055131290876
Jupiter Ascending (2015),1.4239055131290876
Sharknado (2013),1.4239055131290876
Bamboozled (2000),1.4239055131290876
John Q (2002),1.4239055131290876
"Tournament, The (2009)",1.4239055131290876
"Accidental Spy, The (Dak miu mai shing) (2001)",1.4239055131290876
"Day the Earth Stood Still, The (2008)",1.4239055131290876
"Life Less Ordinary, A (1997)",1.4239055131290876
"New York, New York (1977)",1.4239055131290876
"Purge, The (2013)",1.4239055131290876
Dracula Untold (2014),1.4239055131290876
"Lords of Salem, The (2012)",1.4239055131290876
"Omen, The (2006)",1.4239055131290876
3000 Miles to Graceland (2001),1.4239055131290876
Dobermann (1997),1.4239055131290876
"Snowtown (Snowtown Murders, The) (2011)",1.4239055131290876
"Horde, The (La Horde) (2009)",1.4239055131290876
"Bay, The (2012)",1.4239055131290876
Mindhunters (2004),1.4239055131290876
Heartless (2009),1.4239055131290876
"Shepherd: Border Patrol, The (2008)",1.4239055131290876
Horrible Bosses (2011),1.4232001062541035
"Expendables 2, The (2012)",1.4231992301071243
2012 (2009),1.418846771523161
"Mothman Prophecies, The (2002)",1.4178792513462006
Bolt (2008),1.417874092790264
Be Kind Rewind (2008),1.4172889507863609
Pandorum (2009),1.4172889507863609
Holes (2003),1.4151437139901544
Terminator Salvation (2009),1.413822845476247
Underworld (2003),1.4125264007676193
Rocky II (1979),1.4114859193407863
Along Came a Spider (2001),1.4111983557444152
Dante's Peak (1997),1.4082672065496904
Over the Hedge (2006),1.408023669549125
"Hangover Part II, The (2011)",1.4065092550279248
Cube (1997),1.4061527452145821
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",1.405380502384466
Salt (2010),1.4037833549944574
Cars (2006),1.4037833549944574
Anger Management (2003),1.403262784657975
"Poseidon Adventure, The (1972)",1.4025826987788497
Red Sonja (1985),1.4024350326559945
Snakes on a Plane (2006),1.3989880719589578
Bulletproof Monk (2003),1.3986304163875962
"Losers, The (2010)",1.3980981592838881
"Skulls, The (2000)",1.3980981592838881
Fletch Lives (1989),1.398083229890402
"Great Outdoors, The (1988)",1.398083229890402
Creed (2015),1.398083229890402
Rocky III (1982),1.398083229890402
Cobra (1986),1.398083229890402
Orange County (2002),1.396143706189876
Enemy at the Gates (2001),1.394698092741149
Mr. Holland's Opus (1995),1.394527297858586
Man of Steel (2013),1.3931592074641046
"Pink Panther, The (2006)",1.3906776404742582
"Mummy: Tomb of the Dragon Emperor, The (2008)",1.3906776404742582
Swordfish (2001),1.3901117415786859
American Pie 2 (2001),1.389997843375949
Gone in 60 Seconds (2000),1.389639207579738
